,Customer ID,recency,Spent,Number of Orders,Date Last Quarter,Customer Name
395,395,0.033886542,0.510862528,0.139358444,6/10/2013,PhD
396,396,-1.659471922,1.45711355,6.588645325,15-09-2012,Graduation
397,397,1.416219982,-0.395546346,0.128464811,31-08-2012,Graduation
398,398,1.17431163,0.773156671,1.461120079,24-12-2012,Graduation
399,399,0.82872827,1.053711798,1.688616953,9/11/2012,2n Cycle
400,400,-0.864630194,-0.878632394,-2.196491851,23-03-2013,2n Cycle
401,401,-1.313888562,1.279483972,2.314856537,27-09-2012,Graduation
402,402,-0.55360517,1.438852565,4.206606718,15-08-2013,Graduation
403,403,-1.555796914,0.238607848,2.601573152,11/3/2013,Graduation
404,404,-1.210213554,-0.928435079,-2.538152616,22-10-2013,PhD
405,405,-0.657280178,-0.933415348,-2.538152616,9/6/2014,Graduation
406,406,0.897844942,-0.991518481,-3.210580511,30-08-2012,PhD
407,407,-0.795513522,1.374109074,0.731610239,30-05-2014,PhD
408,408,0.966961614,2.509610301,3.317575582,6/6/2013,PhD
409,409,-1.41756357,-0.974917586,-3.210580511,17-10-2012,Graduation
410,410,-0.242580146,1.971741299,4.389222169,17-11-2012,2n Cycle
411,411,-0.72639685,0.964066965,1.323862033,9/11/2012,Graduation
412,412,0.103003214,-0.936735527,-2.595234561,30-03-2013,PhD
413,413,-1.659471922,0.665250852,3.033472745,22-08-2012,Graduation
414,414,-1.659471922,1.794111721,0.674528293,23-01-2013,Graduation
415,415,-0.242580146,0.12738185,1.222729572,31-03-2014,PhD
416,416,0.932403278,0.788097476,3.911134265,20-11-2013,2n Cycle
417,417,-0.760955186,0.764856223,3.752088952,14-02-2014,Graduation
418,418,-0.72639685,-0.913494274,-2.595234561,22-02-2013,Graduation
419,419,-0.000671794,-0.931755258,-2.902907536,5/3/2013,Master
420,420,-1.279330226,0.208726236,2.373245371,6/5/2014,PhD
421,421,-1.210213554,-0.232857574,0.972138542,22-05-2014,Graduation
422,422,1.381661646,-0.805588456,-1.888818876,5/6/2014,Master
423,423,1.623569998,-0.948356154,-2.538152616,4/6/2013,Master
424,424,0.241236558,-0.951676333,-2.902907536,13-04-2013,PhD
425,425,0.794169934,-0.749145412,-1.581145901,4/12/2013,Graduation
426,426,-1.210213554,-0.984878123,-3.267662457,24-04-2014,Graduation
427,427,-1.24477189,-0.946696064,-2.902907536,5/4/2014,Graduation
428,428,1.727245006,-0.951676333,-2.902907536,4/5/2014,2n Cycle
429,429,0.794169934,-0.974917586,-3.210580511,25-04-2013,Graduation
430,430,1.485336654,-0.68938219,-1.13621488,9/5/2013,PhD
431,431,1.312544974,1.281144061,1.130352948,29-10-2012,Graduation
432,432,-1.452121906,-0.928435079,-2.538152616,23-01-2013,2n Cycle
433,433,1.450778318,-0.297601065,0.355961685,25-11-2013,Graduation
434,434,0.759611598,0.432838321,3.044366378,2/2/2014,Graduation
435,435,-0.864630194,0.653630226,3.956015688,21-06-2013,Master
436,436,-1.106538546,-0.910174095,-2.230479641,21-12-2013,Graduation
437,437,1.312544974,-0.292620796,0.41304363,7/9/2013,Master
438,438,-0.968305202,0.60382754,3.877146476,22-08-2013,PhD
439,439,1.416219982,-0.430408226,-0.179208165,7/2/2013,2n Cycle
440,440,-0.173463474,2.41000493,3.523285189,4/7/2013,Graduation
441,441,0.759611598,-0.568195655,-0.85163606,20-12-2013,PhD
442,442,0.103003214,-0.559895208,-0.658126975,6/8/2013,Graduation
443,443,1.00151995,1.131736005,1.870756422,30-12-2012,Graduation
444,444,-1.624913586,0.474340558,-0.316466211,17-03-2014,2n Cycle
445,445,0.379469902,0.529123512,2.679611458,13-07-2013,Graduation
446,446,-0.830071858,-0.784007292,-1.831736931,9/10/2013,Master
447,447,-0.069788466,1.473714445,1.756592532,29-12-2013,Graduation
448,448,-0.104346802,-0.808908635,-1.808642775,9/6/2013,Graduation
449,449,1.17431163,1.130075916,2.041171352,22-12-2013,PhD
450,450,-1.106538546,1.885416644,1.221422683,2/5/2013,Graduation
451,451,-1.24477189,-0.983218033,-3.210580511,16-02-2013,Graduation
452,452,1.277986638,-0.10835086,1.507308391,17-10-2013,Master
453,453,1.485336654,0.46936029,3.079661056,1/12/2013,2n Cycle
454,454,-0.069788466,1.296084867,5.414204463,7/9/2012,Graduation
455,455,-1.07198021,-0.979897854,-3.210580511,20-08-2012,Graduation
456,456,1.105194958,0.495921722,3.546379345,15-09-2012,2n Cycle
457,457,1.450778318,-0.935075437,-2.902907536,1/4/2013,Master
458,458,0.31035323,-0.966617138,-2.868919747,25-05-2014,Graduation
459,459,-0.311696818,0.607147719,3.136743002,25-09-2012,2n Cycle
460,460,0.621378254,-0.956656601,-2.902907536,1/1/2014,Graduation
461,461,-1.037421874,-0.148193009,1.165647626,22-09-2013,Graduation
462,462,1.51989499,-0.128271935,0.834880495,28-01-2014,PhD
463,463,-0.277138482,-0.168114083,0.618277255,26-06-2014,Graduation
464,464,0.379469902,-0.89191311,-2.504164827,24-02-2014,Graduation
465,465,0.172119886,-0.918474542,-2.538152616,3/3/2014,PhD
466,466,-0.795513522,-0.51673288,-0.703484381,23-04-2013,PhD
467,467,-0.657280178,-0.566535566,-0.509975296,31-10-2012,Graduation
468,468,1.51989499,0.23196749,1.938732001,6/3/2014,Graduation
469,469,-0.484488498,0.477660737,5.049449542,15-08-2012,PhD
470,470,-1.555796914,0.73995488,0.765598028,27-03-2013,Graduation
471,471,1.485336654,0.212046415,2.122654341,10/10/2013,Graduation
472,472,-0.864630194,-0.974917586,-2.902907536,4/8/2012,PhD
473,473,1.623569998,-0.667801026,-1.159309035,2/1/2013,Graduation
474,474,-1.313888562,2.464787884,1.939207984,18-05-2014,Graduation
475,475,1.727245006,-0.495151717,-0.122126219,18-02-2013,Graduation
476,476,0.794169934,1.850554764,2.611635879,9/5/2014,PhD
477,477,0.966961614,0.485961185,-0.488188029,23-05-2014,Master
478,478,1.243428302,0.124061671,2.30479381,23-10-2012,PhD
479,479,1.34710331,0.092519971,2.04247824,31-10-2012,Graduation
480,480,-0.933746866,-0.936735527,-2.538152616,30-12-2013,Master
481,481,1.17431163,2.006603178,1.573977081,11/8/2013,Master
482,482,0.48314491,0.612127988,3.773876219,19-08-2012,Graduation
483,483,-1.383005234,0.2303074,2.29306927,30-10-2013,Graduation
484,484,1.485336654,-0.901873647,-2.868919747,10/10/2012,Master
485,485,-1.624913586,-0.954996512,-2.902907536,14-09-2012,PhD
486,486,-1.486680242,-0.571515834,-1.466982011,14-11-2013,Master
487,487,0.586819918,1.390709969,1.985396295,26-06-2013,Graduation
488,488,-0.000671794,-0.931755258,-2.902907536,26-01-2014,Graduation
489,489,-0.691838514,1.000588934,4.515586582,28-10-2012,2n Cycle
490,490,0.966961614,0.560665213,3.511084666,24-09-2012,PhD
491,491,0.966961614,0.91260419,2.679611458,3/12/2012,Graduation
492,492,0.759611598,-0.780687113,-1.888818876,22-02-2013,Graduation
493,493,-0.000671794,0.203745968,2.008490451,12/1/2013,Master
494,494,1.658128334,-0.649540041,-1.125321246,27-11-2013,PhD
495,495,-1.486680242,0.557345034,3.0565669,13-04-2013,Master
496,496,1.51989499,-0.432068315,0.219534545,5/4/2014,Graduation
497,497,1.00151995,2.185892846,1.836768633,21-04-2013,PhD
498,498,0.448586574,-0.34906384,0.219534545,22-05-2014,PhD
499,499,-0.069788466,2.459807615,2.793775348,3/4/2013,Graduation
500,500,-1.383005234,-0.779027023,-1.831736931,6/8/2012,Graduation
501,501,0.966961614,-0.938395617,-2.902907536,15-11-2013,Master
502,502,-0.864630194,0.281770175,1.130352948,29-12-2012,Basic
503,503,-1.037421874,2.149370876,2.099560186,24-08-2012,PhD
504,504,0.621378254,-0.921794721,-2.538152616,21-06-2013,Master
505,505,1.589011662,1.732688409,-0.248490632,7/11/2012,Graduation
506,506,-0.03523013,-0.413807331,-0.179208165,2/12/2013,Graduation
507,507,0.82872827,1.858855212,0.674528293,19-07-2013,Graduation
508,508,-0.484488498,-0.659500578,-1.854831087,21-06-2013,Graduation
509,509,0.932403278,-0.938395617,-2.902907536,16-12-2012,Graduation
510,510,-1.002863538,1.135056184,2.053371874,25-05-2013,PhD
511,511,0.794169934,-0.274359812,0.481019209,28-03-2013,Graduation
512,512,-1.002863538,2.13775025,1.232316316,20-10-2013,Graduation
513,513,0.690494926,-0.325822586,0.071382865,17-03-2014,Master
514,514,1.070636622,-0.14321274,0.754704394,11/5/2013,PhD
515,515,0.552261582,0.930865174,1.198328527,14-04-2013,Master
516,516,0.103003214,-0.189695246,1.256717361,3/2/2013,Graduation
517,517,0.552261582,-0.576496103,-0.874730216,30-06-2013,Graduation
518,518,0.275794894,-0.931755258,-2.538152616,23-08-2013,Graduation
519,519,0.725053262,-0.478550822,-0.122126219,1/3/2014,Master
520,520,-1.694030258,-0.848750783,-2.196491851,27-01-2014,Graduation
521,521,-1.037421874,0.754895686,0.983032175,1/3/2014,Master
522,522,0.033886542,-0.622978609,-0.965799951,16-08-2013,Graduation
523,523,0.621378254,-0.881952573,-2.173397696,30-09-2012,Graduation
524,524,-0.104346802,-0.918474542,-2.173397696,8/9/2012,Graduation
525,525,-0.415371826,-0.674441384,-1.159309035,4/12/2012,Graduation
526,526,-0.38081349,-0.334123034,-0.100338953,27-11-2013,PhD
527,527,-1.383005234,2.177592398,2.258605499,8/6/2014,Master
528,528,0.241236558,0.090859881,1.779686688,12/8/2012,Graduation
529,529,1.69268667,-0.940055706,-2.230479641,3/11/2013,PhD
530,530,0.65593659,1.648023844,0.184239867,15-02-2013,2n Cycle
531,531,0.794169934,-0.785667381,-1.86572472,18-09-2013,Graduation
532,532,-0.069788466,-0.8935732,-2.139409906,18-06-2014,Master
533,533,-0.55360517,-0.973257496,-2.902907536,24-04-2013,Graduation
534,534,1.312544974,-0.918474542,-2.561246772,17-06-2013,Graduation
535,535,-1.694030258,-0.85705123,-2.139409906,11/4/2013,Master
536,536,0.82872827,-0.134912293,1.142553471,18-01-2014,Graduation
537,537,0.863286606,-0.739184875,-1.797749142,15-02-2014,Graduation
538,538,-1.555796914,0.665250852,3.636618173,8/8/2013,2n Cycle
539,539,0.033886542,-0.609697893,-0.85163606,23-12-2013,Master
540,540,0.275794894,0.311651786,2.065572396,7/11/2013,2n Cycle
541,541,-0.657280178,1.93355924,1.836768633,6/8/2012,Graduation
542,542,-0.760955186,-0.901873647,-2.230479641,28-11-2012,PhD
543,543,0.414028238,2.2406758,2.280392766,7/8/2013,PhD
544,544,-1.555796914,-0.878632394,-2.230479641,4/6/2013,Graduation
545,545,0.897844942,1.601541337,2.201523554,8/3/2014,2n Cycle
546,546,-1.279330226,0.311651786,3.752088952,7/1/2014,Graduation
547,547,-1.24477189,0.4677002,2.714906136,3/12/2013,Graduation
548,548,-1.383005234,-0.458629747,-0.259384266,26-01-2014,Graduation
549,549,-0.03523013,-0.568195655,-0.874730216,29-03-2014,Master
550,550,1.070636622,0.759875955,0.720716605,31-03-2014,2n Cycle
551,551,0.379469902,-0.989858391,-3.210580511,8/4/2014,Graduation
552,552,-0.20802181,-0.973257496,-3.210580511,7/2/2014,PhD
553,553,-1.037421874,-0.979897854,-3.210580511,18-04-2013,Graduation
554,554,-0.795513522,-0.395546346,-0.48688114,6/11/2013,Master
555,555,0.31035323,-0.945035975,-2.902907536,12/9/2012,Graduation
556,556,-0.242580146,-0.714283532,-1.466982011,1/3/2013,PhD
557,557,-0.760955186,-0.544954402,-0.48688114,5/4/2013,Graduation
558,558,0.241236558,-0.905193826,-2.538152616,3/8/2013,2n Cycle
559,559,-0.760955186,1.033790724,1.825875,22-05-2013,Graduation
560,560,-1.348446898,-0.705983085,-1.466982011,9/9/2013,Graduation
561,561,-0.03523013,-0.92677499,-2.173397696,16-06-2013,Graduation
562,562,-0.346255154,-0.883612663,-2.230479641,25-06-2013,Master
563,563,1.243428302,-0.631279057,-0.817648271,15-01-2014,2n Cycle
564,564,0.517703246,-0.651200131,-0.908718005,5/11/2013,PhD
565,565,0.690494926,-0.271039633,0.242628701,7/6/2014,PhD
566,566,0.172119886,-0.930095169,-2.902907536,5/12/2012,Graduation
567,567,0.275794894,-0.770726576,-2.196491851,7/9/2013,Master
568,568,0.517703246,-0.916814453,-2.538152616,5/7/2013,Graduation
569,569,-1.348446898,-0.903533737,-1.888818876,7/12/2012,Graduation
570,570,0.552261582,2.091267743,2.929726505,12/9/2012,Graduation
571,571,0.863286606,0.006195316,1.711711109,27-01-2014,PhD
572,572,-1.555796914,-0.222897037,0.857974651,13-09-2013,2n Cycle
573,573,1.554453326,-0.916814453,-2.561246772,1/8/2013,PhD
574,574,-0.277138482,-0.873652126,-2.504164827,2/10/2013,Master
575,575,-0.830071858,2.454827347,2.929726505,31-01-2013,PhD
576,576,1.554453326,1.445492923,2.064265507,1/4/2014,Graduation
577,577,-1.383005234,-0.92677499,-2.902907536,23-08-2013,Graduation
578,578,-0.069788466,-0.373965182,0.423937263,16-09-2013,PhD
579,579,-1.279330226,-0.8935732,-2.139409906,9/7/2013,Master
580,580,1.070636622,-0.896893379,-2.538152616,10/11/2012,PhD
581,581,-1.002863538,-0.958316691,-2.902907536,18-03-2013,Graduation
582,582,-0.346255154,-0.903533737,-2.196491851,20-10-2013,2n Cycle
583,583,0.275794894,-0.876972305,-1.86572472,15-04-2013,Master
584,584,-0.760955186,-0.938395617,-2.902907536,3/4/2014,Graduation
585,585,1.17431163,0.351493935,2.350151216,18-04-2014,2n Cycle
586,586,1.036078286,0.902643653,1.039283214,23-09-2012,Graduation
587,587,0.690494926,-0.022026206,1.393144501,14-09-2013,Master
588,588,0.966961614,-0.793967829,-1.831736931,17-05-2014,Graduation
589,589,-1.175655218,-0.65452031,-1.409900065,20-08-2013,Graduation
590,590,1.727245006,-0.896893379,-2.561246772,12/10/2012,PhD
591,591,0.414028238,-0.96163687,-2.902907536,12/12/2012,Master
592,592,-0.89918853,-0.933415348,-2.902907536,10/11/2013,Master
593,593,1.208869966,0.972367412,1.518202024,30-01-2014,Graduation
594,594,0.863286606,-0.563215387,-0.908718005,11/9/2013,PhD
595,595,1.416219982,-0.566535566,-0.60104503,19-09-2013,Master
596,596,-0.277138482,-0.946696064,-2.902907536,26-10-2012,Graduation
597,597,-0.72639685,-0.946696064,-2.538152616,19-10-2013,Master
598,598,0.82872827,0.456079574,3.022579111,4/6/2013,2n Cycle
599,599,1.34710331,-0.388905988,0.219534545,17-08-2012,Graduation
600,600,1.554453326,-0.950016243,-2.902907536,21-02-2013,Graduation
601,601,-0.622721842,-0.830489798,-3.883008407,31-08-2012,Graduation
602,602,-0.622721842,-0.938395617,-2.902907536,17-09-2013,Graduation
603,603,-1.486680242,-0.466930195,-0.373548156,9/12/2012,PhD
604,604,-0.89918853,-0.337443213,0.493219731,26-01-2013,Master
605,605,1.485336654,-0.850410872,-2.504164827,29-12-2012,Master
606,606,0.103003214,0.550704676,0.139358444,11/2/2014,Graduation
607,607,0.033886542,-0.953336422,-2.902907536,11/3/2013,Graduation
608,608,0.172119886,0.620428436,2.577172107,26-10-2012,Basic
609,609,1.51989499,-0.948356154,-2.538152616,7/5/2014,Graduation
610,610,0.241236558,1.045411351,2.247711865,19-08-2013,Master
611,611,-0.72639685,2.021543984,5.118256028,18-07-2013,Master
612,612,1.554453326,-0.837130156,-2.173397696,11/12/2012,Basic
613,613,0.932403278,-0.691042279,-1.159309035,28-10-2013,Graduation
614,614,-0.20802181,1.62478259,3.387334032,9/11/2012,PhD
615,615,-0.104346802,0.590546824,0.116264288,26-07-2013,Graduation
616,616,-1.24477189,0.4677002,2.714906136,6/5/2013,Master
617,617,-0.760955186,-0.853731051,-2.196491851,3/6/2013,PhD
618,618,-1.279330226,1.62644268,2.543184318,18-03-2013,Graduation
619,619,-1.59035525,-0.981557944,-3.210580511,17-08-2012,Master
620,620,0.794169934,1.274503703,6.234784038,11/7/2013,PhD
621,621,-1.486680242,-0.355704198,0.105370655,14-07-2013,Graduation
622,622,0.13756155,1.443832834,2.863057816,10/3/2014,Graduation
623,623,0.31035323,0.949126159,1.142553471,28-12-2013,2n Cycle
624,624,1.00151995,0.660270584,2.976390799,3/6/2013,2n Cycle
625,625,0.275794894,1.229681287,2.554077952,20-01-2013,Graduation
626,626,-0.415371826,1.161617617,2.30479381,3/6/2013,Graduation
627,627,-1.002863538,-0.201315873,0.230428179,21-09-2012,Graduation
628,628,0.82872827,2.730402206,-0.20230232,6/9/2012,PhD
629,629,0.241236558,-0.617998341,-0.908718005,18-12-2012,Graduation
630,630,-0.449930162,1.853874943,5.825147695,19-11-2013,PhD
631,631,-1.383005234,-0.617998341,-0.908718005,13-06-2014,PhD
632,632,-0.242580146,0.804698371,4.10464335,15-01-2014,2n Cycle
633,633,-0.72639685,-0.013725758,0.857974651,15-02-2014,2n Cycle
634,634,-0.89918853,2.325340365,2.087359663,18-04-2013,Graduation
635,635,-0.38081349,-0.928435079,-2.902907536,10/3/2014,Graduation
636,636,0.48314491,0.940825711,4.834153191,4/6/2013,Graduation
637,637,0.759611598,-0.896893379,-2.253573797,8/1/2013,Graduation
638,638,-1.383005234,-0.402186704,0.242628701,28-09-2012,Master
639,639,1.105194958,-0.998158839,-4.190681382,6/11/2013,Graduation
640,640,1.312544974,-0.734204607,-1.524063956,5/10/2012,Graduation
641,641,1.485336654,-0.659500578,-1.216390981,13-05-2014,PhD
642,642,-0.449930162,0.80967864,4.116843872,30-12-2012,PhD
643,643,1.277986638,-0.637919415,-1.490076166,7/5/2013,Graduation
644,644,1.17431163,-0.017045937,1.814981366,10/3/2013,Master
645,645,0.863286606,-0.971597407,-3.267662457,18-08-2013,PhD
646,646,1.312544974,0.758215865,3.364239876,21-01-2013,Graduation
647,647,-0.691838514,-0.885272752,-2.538152616,13-12-2013,Master
648,648,1.34710331,-0.964957049,-2.902907536,23-05-2014,Master
649,649,0.966961614,-0.908514005,-2.868919747,16-09-2013,Graduation
650,650,-0.830071858,-0.974917586,-3.210580511,17-02-2014,Master
651,651,-0.519046834,-0.910174095,-2.538152616,27-08-2012,Graduation
652,652,-0.20802181,-0.951676333,-2.902907536,12/8/2012,Graduation
653,653,0.932403278,-0.679421653,-1.216390981,13-04-2014,PhD
654,654,1.105194958,0.731654433,4.172618929,3/8/2012,Graduation
655,655,1.312544974,-0.055227996,1.085471525,7/2/2014,Graduation
656,656,-0.55360517,0.700112732,0.139358444,4/1/2014,Graduation
657,657,-0.38081349,0.104140597,1.825875,22-09-2012,2n Cycle
658,658,0.48314491,0.635369241,0.366855318,31-08-2013,PhD
659,659,-0.795513522,-0.989858391,-3.210580511,21-10-2013,PhD
660,660,-1.106538546,1.052051709,2.020214991,7/12/2012,Graduation
661,661,0.897844942,-0.051907817,0.91422569,14-11-2013,Graduation
662,662,-1.24477189,-0.72258398,-1.466982011,25-12-2013,Graduation
663,663,-1.037421874,0.09418006,1.92831435,7/9/2012,Basic
664,664,0.068444878,0.532443691,3.032996762,1/1/2013,Master
665,665,1.105194958,2.434906272,5.529675242,28-12-2012,Graduation
666,666,-0.588163506,-0.232857574,0.607383621,16-05-2013,PhD
667,667,1.208869966,-0.581476371,-0.908718005,25-09-2013,Basic
668,668,1.312544974,0.894343205,1.118152426,9/5/2013,PhD
669,669,1.727245006,0.135682298,1.700817476,7/11/2013,2n Cycle
670,670,1.623569998,2.501309853,2.759787559,29-07-2013,PhD
671,671,-0.968305202,1.842254317,5.683493,8/11/2013,Master
672,672,-0.311696818,1.226361108,2.303962904,12/9/2012,Graduation
673,673,-1.59035525,0.725014075,0.548994787,16-12-2013,Graduation
674,674,1.69268667,-0.189695246,1.130352948,1/12/2012,PhD
675,675,0.82872827,0.580586287,-0.111232586,22-05-2014,Graduation
676,676,1.416219982,-0.559895208,-1.228591503,30-10-2012,PhD
677,677,-0.691838514,-0.95997678,-2.902907536,2/1/2014,Graduation
678,678,-1.59035525,-0.807248545,-2.162504062,16-06-2013,2n Cycle
679,679,1.554453326,-0.798948097,-1.888818876,23-12-2013,PhD
680,680,0.552261582,-0.969937317,-3.210580511,18-10-2013,Graduation
681,681,-0.55360517,-0.913494274,-2.538152616,30-08-2012,Graduation
682,682,-0.104346802,0.047697554,1.94003889,25-07-2013,2n Cycle
683,683,-0.691838514,0.658610494,4.925222925,24-10-2013,Graduation
684,684,1.727245006,0.210386326,1.655460071,19-12-2013,Graduation
685,685,-0.795513522,0.011175585,1.872063311,7/3/2013,PhD
686,686,-0.657280178,1.403990685,1.700817476,12/9/2012,PhD
687,687,-0.760955186,1.682885723,0.423937263,4/8/2012,PhD
688,688,-0.864630194,-0.697682637,-1.159309035,16-05-2014,PhD
689,689,1.51989499,1.38738979,2.55538484,30-09-2013,PhD
690,690,-0.519046834,-0.913494274,-2.561246772,4/10/2012,PhD
691,691,1.34710331,0.049357643,1.963133046,25-08-2013,Graduation
692,692,1.623569998,0.565645482,-0.556163607,12/7/2013,Master
693,693,-1.348446898,-0.910174095,-2.868919747,2/11/2013,Basic
694,694,-0.795513522,-0.978237765,-3.210580511,29-05-2013,Master
695,695,-0.000671794,0.490941454,3.147636635,26-07-2013,Master
696,696,-1.313888562,-0.822189351,-2.196491851,26-03-2014,Graduation
697,697,-0.173463474,-0.018706027,1.461120079,8/4/2013,PhD
698,698,0.897844942,-0.62131852,-0.85163606,3/11/2013,Graduation
699,699,0.517703246,1.500275877,-0.874730216,9/4/2014,Graduation
700,700,-1.037421874,0.904303742,1.119459315,17-09-2013,Graduation
701,701,-0.138905138,-0.928435079,-2.538152616,12/3/2014,Graduation
702,702,0.966961614,0.959086696,4.298983341,11/2/2014,Graduation
703,703,-1.383005234,-0.973257496,-3.210580511,29-04-2014,Master
704,704,-1.659471922,0.593867003,0.538101154,26-12-2013,Master
705,705,1.416219982,0.43449841,2.624667308,10/1/2013,Graduation
706,706,-0.20802181,-0.981557944,-2.902907536,27-06-2014,PhD
707,707,1.036078286,2.224074904,0.913749708,10/4/2013,Graduation
708,708,-1.037421874,-0.890253021,-1.774654986,21-11-2013,PhD
709,709,1.727245006,-0.900213558,-2.538152616,10/1/2013,Master
710,710,0.448586574,1.282804151,3.398227665,12/7/2013,Graduation
711,711,-0.277138482,0.696792553,3.021272222,21-10-2012,Master
712,712,0.379469902,-0.325822586,0.56119531,20-02-2013,Graduation
713,713,-1.106538546,0.379715456,4.332971131,14-05-2013,Graduation
714,714,-0.864630194,-0.989858391,-3.267662457,7/8/2013,Graduation
715,715,0.379469902,-0.21127641,0.891962441,7/12/2012,PhD
716,716,0.275794894,-0.002105132,1.02838958,23-09-2012,2n Cycle
717,717,0.863286606,-0.536653955,-0.429799195,11/2/2013,Graduation
718,718,-0.933746866,1.435532386,-0.475987506,31-03-2013,Graduation
719,719,-0.104346802,1.775850736,4.001373093,29-03-2014,Graduation
720,720,0.690494926,1.208100123,1.666353704,19-12-2012,Master
721,721,-0.691838514,-0.453649479,-0.23629011,2/5/2013,Graduation
722,722,-0.415371826,-0.978237765,-3.210580511,23-05-2014,PhD
723,723,-0.795513522,1.213080391,1.916944734,13-02-2013,Graduation
724,724,-1.41756357,0.816318998,4.457197748,1/8/2012,Graduation
725,725,-0.795513522,-0.847090693,-2.173397696,8/6/2014,Graduation
726,726,1.036078286,-0.903533737,-2.196491851,23-11-2013,Graduation
727,727,0.759611598,-0.827169619,-1.86572472,25-01-2014,Master
728,728,1.17431163,0.489281364,2.611159897,11/10/2013,Master
729,729,0.275794894,1.604861516,2.019384085,15-04-2013,Graduation
730,730,-0.415371826,-0.945035975,-2.230479641,27-09-2013,PhD
731,731,-0.657280178,0.585566556,3.328945197,7/8/2012,PhD
732,732,-0.519046834,-0.96163687,-3.210580511,12/6/2013,Graduation
733,733,-1.694030258,1.008889381,5.027186293,16-10-2013,PhD
734,734,1.381661646,1.477034624,2.952820661,9/10/2013,Graduation
735,735,1.485336654,-0.262739185,0.66363466,29-04-2014,Graduation
736,736,1.312544974,0.758215865,3.364239876,29-03-2013,Graduation
737,737,-1.002863538,1.908657897,3.820064531,3/6/2014,Master
738,738,0.241236558,1.382409522,2.623360419,18-03-2013,Basic
739,739,-0.72639685,0.661930673,3.387334032,9/8/2012,Graduation
740,740,0.206678222,1.027150366,1.950932524,23-03-2013,PhD
741,741,-0.830071858,0.935845443,0.731610239,6/3/2013,Master
742,742,-1.694030258,-0.855391141,-2.196491851,1/1/2014,PhD
743,743,1.277986638,-0.843770514,-1.797749142,1/8/2013,2n Cycle
744,744,-1.41756357,-0.898553468,-2.173397696,25-01-2014,Graduation
745,745,-0.55360517,-0.071828891,1.530402547,12/5/2013,Graduation
746,746,-1.24477189,1.360828358,2.44122095,9/12/2013,2n Cycle
747,747,-1.279330226,-0.865351678,-2.504164827,9/3/2014,Graduation
748,748,1.485336654,0.374735188,1.835461744,15-09-2013,Graduation
749,749,1.416219982,-0.606377714,-1.182403191,29-01-2014,2n Cycle
750,750,-1.41756357,2.094587922,1.107258792,31-12-2013,PhD
751,751,-1.486680242,1.256242719,5.222002267,3/10/2013,PhD
752,752,1.450778318,-0.704322995,-1.888818876,25-12-2013,Graduation
753,753,0.103003214,-0.261079096,0.493219731,28-02-2013,Graduation
754,754,-1.59035525,0.250228474,2.008490451,2/5/2014,Graduation
755,755,0.275794894,1.493635519,2.281699655,9/2/2013,2n Cycle
756,756,-1.383005234,0.077579165,1.54129618,11/8/2012,PhD
757,757,-0.933746866,-0.873652126,-2.230479641,19-09-2013,Graduation
758,758,0.932403278,-0.780687113,-3.883008407,15-03-2013,Master
759,759,1.277986638,-0.981557944,-3.210580511,6/4/2014,PhD
760,760,0.517703246,-0.853731051,-2.196491851,3/10/2013,2n Cycle
761,761,1.416219982,0.914264279,1.527788769,24-04-2014,Graduation
762,762,1.036078286,-0.936735527,-2.902907536,28-10-2013,Master
763,763,-0.72639685,1.52351713,2.611159897,10/5/2013,PhD
764,764,1.277986638,1.033790724,1.711711109,22-05-2014,Graduation
765,765,-0.242580146,-0.95997678,-2.902907536,27-04-2013,Graduation
766,766,-0.346255154,-0.966617138,-2.868919747,11/9/2012,Graduation
767,767,-1.41756357,-0.968277228,-3.210580511,5/9/2012,Graduation
768,768,-0.311696818,-0.945035975,-2.902907536,1/9/2013,2n Cycle
769,769,-1.521238578,-0.913494274,-2.538152616,26-05-2013,Master
770,770,1.623569998,-0.930095169,-1.86572472,3/7/2013,Graduation
771,771,-0.72639685,0.341533397,1.961826157,12/12/2013,PhD
772,772,-0.933746866,0.036076927,1.165647626,24-04-2013,Graduation
773,773,-0.657280178,-0.38226563,0.242628701,13-04-2013,Graduation
774,774,-0.138905138,1.667944918,0.184239867,8/12/2012,PhD
775,775,0.31035323,0.202085878,1.153447104,6/3/2013,Graduation
776,776,-0.000671794,-0.9251149,-2.538152616,30-08-2013,PhD
777,777,-0.415371826,-0.559895208,-0.533069452,26-01-2014,PhD
778,778,0.725053262,-0.714283532,-1.945900821,18-12-2013,Master
779,779,-0.55360517,-0.48519118,-0.23629011,12/9/2013,Graduation
780,780,1.69268667,0.26516928,2.635560941,5/4/2014,PhD
781,781,-1.106538546,0.769836492,3.649649602,14-04-2014,Graduation
782,782,0.172119886,1.614822053,3.398227665,11/5/2014,Graduation
783,783,-0.346255154,-0.908514005,-1.808642775,19-03-2014,Graduation
784,784,1.105194958,-0.056888085,1.404038134,18-06-2013,Graduation
785,785,0.759611598,-0.940055706,-2.902907536,29-10-2012,Basic
786,786,0.448586574,-0.725904159,-1.888818876,15-02-2014,Master
787,787,-1.41756357,0.929205085,4.730882934,2/1/2013,PhD
788,788,0.932403278,1.52517722,2.964190277,29-05-2014,Master
789,789,0.586819918,-0.247798379,0.857974651,8/9/2012,Graduation
790,790,1.17431163,-0.903533737,-2.561246772,15-01-2013,Master
791,791,-0.72639685,-0.335783124,0.116264288,7/11/2012,PhD
